,yl,xl,method
377,198310,40,DQL
378,198370,40,DQL
379,198310,40,DQL
380,198610,40,DQL
381,198410,40,DQL
382,198390,40,DQL
383,198330,40,DQL
384,198370,40,DQL
385,198390,40,DQL
386,198310,40,DQL
387,198290,40,DQL
388,198310,40,DQL
389,198370,40,DQL
390,198430,40,DQL
391,198370,40,DQL
392,198350,40,DQL
393,198310,40,DQL
394,198330,40,DQL
395,198370,40,DQL
396,198390,40,DQL
397,198330,40,DQL
398,198330,40,DQL
399,198430,40,DQL
400,198330,50,DQL
401,198420,50,DQL
402,198390,50,DQL
403,198630,50,DQL
404,198430,50,DQL
405,198390,50,DQL
406,198510,50,DQL
407,198510,50,DQL
408,198510,50,DQL
409,158500,50,DQL
410,198510,50,DQL
411,198530,50,DQL
412,198610,50,DQL
413,198710,50,DQL
414,198710,50,DQL
415,198670,50,DQL
416,198710,50,DQL
417,198670,50,DQL
418,198710,50,DQL
419,198710,50,DQL
420,198670,50,DQL
421,198670,50,DQL
422,198670,50,DQL
423,198670,50,DQL
424,198650,50,DQL
425,198670,50,DQL
426,198670,50,DQL
427,198670,50,DQL
428,198670,50,DQL
429,198670,50,DQL
430,198670,50,DQL
431,198660,50,DQL
432,198690,50,DQL
433,148530,50,DQL
434,198630,50,DQL
435,198670,50,DQL
436,198690,50,DQL
437,198690,50,DQL
438,198690,50,DQL
439,198690,50,DQL
440,198690,50,DQL
441,198670,50,DQL
442,198690,50,DQL
443,198690,50,DQL
444,198690,50,DQL
445,198690,50,DQL
446,198690,50,DQL
447,198690,50,DQL
448,198670,50,DQL
449,198670,50,DQL
450,198690,50,DQL
451,198670,50,DQL
452,198690,50,DQL
453,198690,50,DQL
454,198690,50,DQL
455,198690,50,DQL
456,198670,50,DQL
457,198690,50,DQL
458,198690,50,DQL
459,198690,50,DQL
460,198670,50,DQL
461,198690,50,DQL
462,198670,50,DQL
463,198690,50,DQL
464,198690,50,DQL
465,198670,50,DQL
466,198670,50,DQL
467,198690,50,DQL
468,198690,50,DQL
469,198690,50,DQL
470,198690,50,DQL
471,198670,50,DQL
472,198690,50,DQL
473,198690,50,DQL
474,198690,50,DQL
475,198690,50,DQL
476,198690,50,DQL
477,198680,50,DQL
478,198690,50,DQL
479,198670,50,DQL
480,198690,50,DQL
481,198690,50,DQL
482,198690,50,DQL
483,198690,50,DQL
484,198690,50,DQL
485,198690,50,DQL
486,198690,50,DQL
487,158700,50,DQL
488,198690,50,DQL
489,198670,50,DQL
490,198650,50,DQL
491,198670,50,DQL
492,198670,50,DQL
493,198670,50,DQL
494,198650,50,DQL
495,198650,50,DQL
496,198670,50,DQL
497,198670,50,DQL
498,198670,50,DQL
499,198670,50,DQL
500,198670,60,DQL
501,198670,60,DQL
502,198670,60,DQL
503,198670,60,DQL
504,198670,60,DQL
505,198670,60,DQL
506,198650,60,DQL
507,198670,60,DQL
508,198690,60,DQL
509,198670,60,DQL
510,198670,60,DQL
511,158680,60,DQL
512,198650,60,DQL
513,198670,60,DQL
514,198650,60,DQL
515,198670,60,DQL
516,198650,60,DQL
517,198650,60,DQL
518,198650,60,DQL
519,198650,60,DQL
520,158680,60,DQL
521,198650,60,DQL
522,198690,60,DQL
523,198650,60,DQL
524,198650,60,DQL
525,198650,60,DQL
526,198650,60,DQL
527,198650,60,DQL
528,198650,60,DQL
529,198650,60,DQL
530,198650,60,DQL
531,198290,60,DQL
532,198190,60,DQL
533,198190,60,DQL
534,210690,60,DQL
535,198190,60,DQL
536,198230,60,DQL
537,198190,60,DQL
538,198190,60,DQL
539,198210,60,DQL
540,198230,60,DQL
541,198230,60,DQL
542,198210,60,DQL
543,198230,60,DQL
544,198380,60,DQL
545,198210,60,DQL
546,198280,60,DQL
547,198190,60,DQL
548,198230,60,DQL
549,198210,60,DQL
550,198190,60,DQL
551,198210,60,DQL
552,198190,60,DQL
553,198190,60,DQL
554,198190,60,DQL
555,198190,60,DQL
556,198190,60,DQL
557,198210,60,DQL
558,198230,60,DQL
559,198230,60,DQL
560,198270,60,DQL
561,158270,60,DQL
562,198190,60,DQL
563,198190,60,DQL
564,198190,60,DQL
565,210710,60,DQL
566,198190,60,DQL
567,158190,60,DQL
568,198190,60,DQL
569,198190,60,DQL
570,198190,60,DQL
571,198280,60,DQL
572,198230,60,DQL
573,158300,60,DQL
574,198190,60,DQL
575,198190,60,DQL
576,198270,60,DQL
577,198190,60,DQL
578,158330,60,DQL
579,198210,60,DQL
580,198190,60,DQL
581,198190,60,DQL
582,198190,60,DQL
583,158380,60,DQL
584,198190,60,DQL
585,158340,60,DQL
586,198230,60,DQL
587,198190,60,DQL
588,198190,60,DQL
589,198190,60,DQL
590,198190,60,DQL
591,198190,60,DQL
592,198190,60,DQL
593,198210,60,DQL
594,198190,60,DQL
595,198190,60,DQL
596,198190,60,DQL
597,198190,60,DQL
598,198230,60,DQL
599,198230,60,DQL
600,198190,70,DQL
601,198190,70,DQL
602,198230,70,DQL
603,198190,70,DQL
604,198190,70,DQL
605,198260,70,DQL
606,198230,70,DQL
607,198200,70,DQL
608,198230,70,DQL
609,198190,70,DQL
610,198230,70,DQL
611,213190,70,DQL
612,198210,70,DQL
613,198190,70,DQL
614,198190,70,DQL
615,198230,70,DQL
616,198190,70,DQL
617,198190,70,DQL
618,198190,70,DQL
619,198310,70,DQL
620,198230,70,DQL
621,198230,70,DQL
622,198190,70,DQL
623,198210,70,DQL
624,198190,70,DQL
625,158300,70,DQL
626,198190,70,DQL
627,198190,70,DQL
628,198250,70,DQL
629,198190,70,DQL
630,198190,70,DQL
631,213190,70,DQL
632,198190,70,DQL
633,198190,70,DQL
634,198190,70,DQL
635,198230,70,DQL
636,198190,70,DQL
637,198330,70,DQL
638,198250,70,DQL
639,198250,70,DQL
640,198230,70,DQL
641,198190,70,DQL
642,198190,70,DQL
643,198230,70,DQL
644,198190,70,DQL
645,198190,70,DQL
646,198310,70,DQL
647,198270,70,DQL
648,198190,70,DQL
649,198310,70,DQL
650,198190,70,DQL
651,198230,70,DQL
652,198190,70,DQL
653,198190,70,DQL
654,198230,70,DQL
655,198190,70,DQL
656,198250,70,DQL
657,198190,70,DQL
658,198190,70,DQL
659,198190,70,DQL
660,198210,70,DQL
661,198290,70,DQL
662,198210,70,DQL
663,158300,70,DQL
664,213190,70,DQL
665,198230,70,DQL
666,198230,70,DQL
667,198190,70,DQL
668,198190,70,DQL
669,158190,70,DQL
670,198270,70,DQL
671,198190,70,DQL
672,198210,70,DQL
673,198230,70,DQL
674,198190,70,DQL
675,198190,70,DQL
676,198210,70,DQL
677,198210,70,DQL
678,198190,70,DQL
679,158420,70,DQL
680,198190,70,DQL
681,213190,70,DQL
682,198190,70,DQL
683,198230,70,DQL
684,198190,70,DQL
685,198230,70,DQL
686,198190,70,DQL
687,198190,70,DQL
688,198270,70,DQL
689,198190,70,DQL
690,198190,70,DQL
691,198210,70,DQL
692,198290,70,DQL
693,198230,70,DQL
694,158420,70,DQL
695,198630,70,DQL
696,198630,70,DQL
697,198630,70,DQL
698,198630,70,DQL
699,198630,70,DQL
700,198630,80,DQL
701,198690,80,DQL
702,198630,80,DQL
703,198630,80,DQL
704,198630,80,DQL
705,198630,80,DQL
706,198630,80,DQL
707,198630,80,DQL
708,198630,80,DQL
709,198630,80,DQL
710,198630,80,DQL
711,198630,80,DQL
712,198610,80,DQL
713,198630,80,DQL
714,198630,80,DQL
715,198630,80,DQL
716,198630,80,DQL
717,198630,80,DQL
718,216030,80,DQL
719,198630,80,DQL
720,198630,80,DQL
721,198630,80,DQL
722,198630,80,DQL
723,198630,80,DQL
724,198630,80,DQL
725,198630,80,DQL
726,198630,80,DQL
727,198730,80,DQL
728,198630,80,DQL
729,198630,80,DQL
730,198630,80,DQL
731,198630,80,DQL
732,198630,80,DQL
733,198630,80,DQL
734,198630,80,DQL
735,198630,80,DQL
736,198630,80,DQL
737,216030,80,DQL
738,198630,80,DQL
739,198630,80,DQL
740,198630,80,DQL
741,198630,80,DQL
742,198630,80,DQL
743,198630,80,DQL
