,yl,xl,method
484,169040,30.0,Supervisory
485,98150,30.0,Supervisory
486,119170,30.0,Supervisory
487,58090,30.0,Supervisory
488,169000,30.0,Supervisory
489,129050,30.0,Supervisory
490,169010,30.0,Supervisory
491,78890,30.0,Supervisory
492,159060,30.0,Supervisory
493,219040,30.0,Supervisory
494,219110,30.0,Supervisory
495,137210,30.0,Supervisory
496,189020,30.0,Supervisory
497,189010,30.0,Supervisory
498,179100,30.0,Supervisory
499,59080,30.0,Supervisory
500,220400,30.0,Supervisory
501,100300,30.0,Supervisory
502,40300,30.0,Supervisory
503,221100,30.0,Supervisory
504,130700,30.0,Supervisory
505,100400,30.0,Supervisory
506,180000,30.0,Supervisory
507,190200,30.0,Supervisory
508,158300,30.0,Supervisory
509,110700,30.0,Supervisory
510,50900,30.0,Supervisory
511,211000,30.0,Supervisory
512,70500,30.0,Supervisory
513,-38900,30.0,Supervisory
514,130000,30.0,Supervisory
515,209100,30.0,Supervisory
516,170500,30.0,Supervisory
517,109800,30.0,Supervisory
518,89700,30.0,Supervisory
519,199500,30.0,Supervisory
520,70200,30.0,Supervisory
521,160500,30.0,Supervisory
522,70100,30.0,Supervisory
523,119900,30.0,Supervisory
524,131000,30.0,Supervisory
525,120000,30.0,Supervisory
526,210400,30.0,Supervisory
527,50600,30.0,Supervisory
528,100,30.0,Supervisory
529,81500,30.0,Supervisory
530,30700,30.0,Supervisory
531,51300,30.0,Supervisory
532,131300,30.0,Supervisory
533,30600,30.0,Supervisory
534,-40300,30.0,Supervisory
535,90700,30.0,Supervisory
536,168900,30.0,Supervisory
537,71000,30.0,Supervisory
538,49500,30.0,Supervisory
539,190700,30.0,Supervisory
540,161200,30.0,Supervisory
541,28200,30.0,Supervisory
542,210400,30.0,Supervisory
543,119200,30.0,Supervisory
544,160500,30.0,Supervisory
545,71000,30.0,Supervisory
546,180000,30.0,Supervisory
547,130600,30.0,Supervisory
548,800,30.0,Supervisory
549,1400,30.0,Supervisory
550,113200,30.0,Supervisory
551,140400,30.0,Supervisory
552,101400,30.0,Supervisory
553,61000,30.0,Supervisory
554,70000,30.0,Supervisory
555,120000,30.0,Supervisory
556,149800,30.0,Supervisory
557,21600,30.0,Supervisory
558,-17800,30.0,Supervisory
559,161600,30.0,Supervisory
560,153000,30.0,Supervisory
561,21400,30.0,Supervisory
562,160800,30.0,Supervisory
563,120600,30.0,Supervisory
564,111200,30.0,Supervisory
565,121600,30.0,Supervisory
566,-29800,30.0,Supervisory
567,21200,30.0,Supervisory
568,-49200,30.0,Supervisory
569,83200,30.0,Supervisory
570,142400,30.0,Supervisory
571,143600,30.0,Supervisory
572,162200,30.0,Supervisory
573,123400,30.0,Supervisory
574,171000,30.0,Supervisory
575,211000,30.0,Supervisory
576,68800,30.0,Supervisory
577,132600,30.0,Supervisory
578,61600,30.0,Supervisory
579,121600,30.0,Supervisory
580,102600,30.0,Supervisory
581,69200,30.0,Supervisory
582,19600,30.0,Supervisory
583,151200,30.0,Supervisory
584,100600,30.0,Supervisory
585,-20400,30.0,Supervisory
586,208400,30.0,Supervisory
587,162000,30.0,Supervisory
588,-90600,30.0,Supervisory
589,50000,30.0,Supervisory
590,72800,30.0,Supervisory
591,-18400,30.0,Supervisory
592,119600,30.0,Supervisory
593,122600,30.0,Supervisory
594,-9000,30.0,Supervisory
595,70000,30.0,Supervisory
596,43400,30.0,Supervisory
597,81800,30.0,Supervisory
598,58200,30.0,Supervisory
599,172000,30.0,Supervisory
600,161500,30.0,Supervisory
601,103300,30.0,Supervisory
602,32100,30.0,Supervisory
603,194500,30.0,Supervisory
604,130600,30.0,Supervisory
605,180200,30.0,Supervisory
606,91800,30.0,Supervisory
607,82400,30.0,Supervisory
608,61800,30.0,Supervisory
