,yl,xl,method
282,46790,60.0,Supervisory+RL
283,8650,60.0,Supervisory+RL
284,55770,60.0,Supervisory+RL
285,28500,60.0,Supervisory+RL
286,167520,60.0,Supervisory+RL
287,25800,60.0,Supervisory+RL
288,75760,60.0,Supervisory+RL
289,67510,60.0,Supervisory+RL
290,156600,60.0,Supervisory+RL
291,137800,60.0,Supervisory+RL
292,75110,60.0,Supervisory+RL
293,75840,60.0,Supervisory+RL
294,127630,60.0,Supervisory+RL
295,46820,60.0,Supervisory+RL
296,76750,60.0,Supervisory+RL
297,75870,60.0,Supervisory+RL
298,35850,60.0,Supervisory+RL
299,46860,60.0,Supervisory+RL
300,68490,70.0,Supervisory+RL
301,-24020,70.0,Supervisory+RL
302,136790,70.0,Supervisory+RL
303,-53100,70.0,Supervisory+RL
304,-103210,70.0,Supervisory+RL
305,75080,70.0,Supervisory+RL
306,57720,70.0,Supervisory+RL
307,96620,70.0,Supervisory+RL
308,97560,70.0,Supervisory+RL
309,5900,70.0,Supervisory+RL
310,65010,70.0,Supervisory+RL
311,56740,70.0,Supervisory+RL
312,15980,70.0,Supervisory+RL
313,86710,70.0,Supervisory+RL
314,-72140,70.0,Supervisory+RL
315,-72180,70.0,Supervisory+RL
316,58560,70.0,Supervisory+RL
317,157660,70.0,Supervisory+RL
318,56700,70.0,Supervisory+RL
319,17640,70.0,Supervisory+RL
320,5880,70.0,Supervisory+RL
321,-104020,70.0,Supervisory+RL
322,57630,70.0,Supervisory+RL
323,-32380,70.0,Supervisory+RL
324,-143140,70.0,Supervisory+RL
325,126560,70.0,Supervisory+RL
326,67670,70.0,Supervisory+RL
327,37670,70.0,Supervisory+RL
328,117600,70.0,Supervisory+RL
329,105750,70.0,Supervisory+RL
330,36900,70.0,Supervisory+RL
331,84910,70.0,Supervisory+RL
332,97670,70.0,Supervisory+RL
333,36810,70.0,Supervisory+RL
334,6810,70.0,Supervisory+RL
335,136750,70.0,Supervisory+RL
336,97660,70.0,Supervisory+RL
337,36770,70.0,Supervisory+RL
338,-1350,70.0,Supervisory+RL
339,7740,70.0,Supervisory+RL
340,5950,70.0,Supervisory+RL
341,86780,70.0,Supervisory+RL
342,-43220,70.0,Supervisory+RL
343,85910,70.0,Supervisory+RL
344,94910,70.0,Supervisory+RL
345,18430,70.0,Supervisory+RL
346,197680,70.0,Supervisory+RL
347,-63220,70.0,Supervisory+RL
348,107660,70.0,Supervisory+RL
349,57800,70.0,Supervisory+RL
350,8460,80.0,Supervisory+RL
351,-51440,80.0,Supervisory+RL
352,5950,80.0,Supervisory+RL
353,14910,80.0,Supervisory+RL
354,27820,80.0,Supervisory+RL
355,15820,80.0,Supervisory+RL
356,17730,80.0,Supervisory+RL
357,86770,80.0,Supervisory+RL
358,-31410,80.0,Supervisory+RL
359,67460,80.0,Supervisory+RL
360,35850,80.0,Supervisory+RL
361,-23140,80.0,Supervisory+RL
362,46810,80.0,Supervisory+RL
363,57610,80.0,Supervisory+RL
364,55820,80.0,Supervisory+RL
365,-93300,80.0,Supervisory+RL
366,107610,80.0,Supervisory+RL
367,74890,80.0,Supervisory+RL
368,77620,80.0,Supervisory+RL
369,34810,80.0,Supervisory+RL
370,7730,80.0,Supervisory+RL
371,-77690,80.0,Supervisory+RL
372,-12280,80.0,Supervisory+RL
373,-44130,80.0,Supervisory+RL
374,33190,80.0,Supervisory+RL
375,-72230,80.0,Supervisory+RL
376,88510,80.0,Supervisory+RL
377,56780,80.0,Supervisory+RL
378,-13350,80.0,Supervisory+RL
379,-53300,80.0,Supervisory+RL
380,24150,80.0,Supervisory+RL
381,35780,80.0,Supervisory+RL
382,88480,80.0,Supervisory+RL
383,45940,80.0,Supervisory+RL
384,126830,80.0,Supervisory+RL
385,115790,80.0,Supervisory+RL
386,165700,80.0,Supervisory+RL
387,105840,80.0,Supervisory+RL
388,-72390,80.0,Supervisory+RL
389,117530,80.0,Supervisory+RL
390,88550,80.0,Supervisory+RL
391,17730,80.0,Supervisory+RL
392,46680,80.0,Supervisory+RL
393,126670,80.0,Supervisory+RL
394,-42260,80.0,Supervisory+RL
395,-14220,80.0,Supervisory+RL
396,134990,80.0,Supervisory+RL
397,-44150,80.0,Supervisory+RL
398,-65030,80.0,Supervisory+RL
399,-64120,80.0,Supervisory+RL
400,15790,90.0,Supervisory+RL
401,-14020,90.0,Supervisory+RL
402,5820,90.0,Supervisory+RL
403,-1410,90.0,Supervisory+RL
404,5810,90.0,Supervisory+RL
405,-15070,90.0,Supervisory+RL
406,-2300,90.0,Supervisory+RL
407,94090,90.0,Supervisory+RL
408,-84880,90.0,Supervisory+RL
409,45950,90.0,Supervisory+RL
410,37620,90.0,Supervisory+RL
411,-32200,90.0,Supervisory+RL
412,-74040,90.0,Supervisory+RL
413,54050,90.0,Supervisory+RL
414,25900,90.0,Supervisory+RL
415,-33110,90.0,Supervisory+RL
416,27770,90.0,Supervisory+RL
417,85850,90.0,Supervisory+RL
418,47720,90.0,Supervisory+RL
419,95960,90.0,Supervisory+RL
420,-84110,90.0,Supervisory+RL
421,36770,90.0,Supervisory+RL
422,46010,90.0,Supervisory+RL
423,17690,90.0,Supervisory+RL
424,26710,90.0,Supervisory+RL
425,86730,90.0,Supervisory+RL
426,15790,90.0,Supervisory+RL
427,166810,90.0,Supervisory+RL
428,86840,90.0,Supervisory+RL
429,-104030,90.0,Supervisory+RL
430,-81650,90.0,Supervisory+RL
431,-22220,90.0,Supervisory+RL
432,-3160,90.0,Supervisory+RL
433,107670,90.0,Supervisory+RL
434,-12380,90.0,Supervisory+RL
435,47740,90.0,Supervisory+RL
436,84930,90.0,Supervisory+RL
437,86650,90.0,Supervisory+RL
438,36700,90.0,Supervisory+RL
439,78610,90.0,Supervisory+RL
440,26770,90.0,Supervisory+RL
441,-32310,90.0,Supervisory+RL
442,-34180,90.0,Supervisory+RL
443,18680,90.0,Supervisory+RL
444,106720,90.0,Supervisory+RL
445,-72210,90.0,Supervisory+RL
446,-34120,90.0,Supervisory+RL
447,95900,90.0,Supervisory+RL
448,6860,90.0,Supervisory+RL
449,4080,90.0,Supervisory+RL
450,37600,10.0,Supervisory
451,-11360,10.0,Supervisory
452,108530,10.0,Supervisory
453,18670,10.0,Supervisory
454,-21400,10.0,Supervisory
455,38530,10.0,Supervisory
456,108480,10.0,Supervisory
457,-121350,10.0,Supervisory
458,36840,10.0,Supervisory
459,58550,10.0,Supervisory
460,-1500,10.0,Supervisory
461,108440,10.0,Supervisory
462,16830,10.0,Supervisory
463,68520,10.0,Supervisory
464,28620,10.0,Supervisory
465,108470,10.0,Supervisory
466,-41330,10.0,Supervisory
467,48570,10.0,Supervisory
468,18600,10.0,Supervisory
469,108530,10.0,Supervisory
470,27840,10.0,Supervisory
471,108510,10.0,Supervisory
472,-92220,10.0,Supervisory
473,128540,10.0,Supervisory
474,78490,10.0,Supervisory
475,77480,10.0,Supervisory
476,18710,10.0,Supervisory
477,-91230,10.0,Supervisory
478,58550,10.0,Supervisory
479,58640,10.0,Supervisory
480,-12220,10.0,Supervisory
481,-51430,10.0,Supervisory
482,-23160,10.0,Supervisory
483,-1320,10.0,Supervisory
484,-112280,10.0,Supervisory
485,77620,10.0,Supervisory
486,8650,10.0,Supervisory
487,-1440,10.0,Supervisory
488,87550,10.0,Supervisory
489,-43110,10.0,Supervisory
490,128640,10.0,Supervisory
491,-31340,10.0,Supervisory
492,18680,10.0,Supervisory
493,-61450,10.0,Supervisory
494,18450,10.0,Supervisory
495,37640,10.0,Supervisory
496,48690,10.0,Supervisory
497,218570,10.0,Supervisory
498,-2330,10.0,Supervisory
499,-81380,10.0,Supervisory
500,-41350,20.0,Supervisory
501,-52200,20.0,Supervisory
502,18530,20.0,Supervisory
503,-61400,20.0,Supervisory
504,18440,20.0,Supervisory
505,18640,20.0,Supervisory
506,17720,20.0,Supervisory
507,98570,20.0,Supervisory
508,16740,20.0,Supervisory
509,27670,20.0,Supervisory
510,-81390,20.0,Supervisory
511,-41310,20.0,Supervisory
512,96790,20.0,Supervisory
513,88640,20.0,Supervisory
514,8620,20.0,Supervisory
515,138610,20.0,Supervisory
516,148590,20.0,Supervisory
517,-81320,20.0,Supervisory
518,108590,20.0,Supervisory
519,-71370,20.0,Supervisory
520,77560,20.0,Supervisory
521,-22370,20.0,Supervisory
522,-31320,20.0,Supervisory
523,48730,20.0,Supervisory
524,38710,20.0,Supervisory
525,88640,20.0,Supervisory
526,28520,20.0,Supervisory
527,27740,20.0,Supervisory
528,-131310,20.0,Supervisory
529,148530,20.0,Supervisory
530,8680,20.0,Supervisory
531,-12280,20.0,Supervisory
532,-102380,20.0,Supervisory
533,78600,20.0,Supervisory
534,8590,20.0,Supervisory
535,-121200,20.0,Supervisory
536,88570,20.0,Supervisory
537,78620,20.0,Supervisory
538,18660,20.0,Supervisory
539,7770,20.0,Supervisory
540,-2340,20.0,Supervisory
541,-41360,20.0,Supervisory
542,-23210,20.0,Supervisory
543,-81360,20.0,Supervisory
544,48640,20.0,Supervisory
545,118490,20.0,Supervisory
546,-11270,20.0,Supervisory
547,98570,20.0,Supervisory
548,38470,20.0,Supervisory
549,68530,20.0,Supervisory
550,67710,30.000000000000004,Supervisory
551,138640,30.000000000000004,Supervisory
552,38680,30.000000000000004,Supervisory
553,87550,30.000000000000004,Supervisory
554,-72240,30.000000000000004,Supervisory
555,28330,30.000000000000004,Supervisory
556,-51420,30.000000000000004,Supervisory
557,138600,30.000000000000004,Supervisory
558,-21290,30.000000000000004,Supervisory
559,-1350,30.000000000000004,Supervisory
560,-181330,30.000000000000004,Supervisory
561,36730,30.000000000000004,Supervisory
562,-71250,30.000000000000004,Supervisory
563,77610,30.000000000000004,Supervisory
564,-23240,30.000000000000004,Supervisory
565,38620,30.000000000000004,Supervisory
566,-61340,30.000000000000004,Supervisory
567,87670,30.000000000000004,Supervisory
568,18650,30.000000000000004,Supervisory
569,87640,30.000000000000004,Supervisory
570,-31450,30.000000000000004,Supervisory
571,-51330,30.000000000000004,Supervisory
572,-62170,30.000000000000004,Supervisory
573,28550,30.000000000000004,Supervisory
574,48510,30.000000000000004,Supervisory
575,48500,30.000000000000004,Supervisory
576,-62300,30.000000000000004,Supervisory
577,-41310,30.000000000000004,Supervisory
578,18480,30.000000000000004,Supervisory
579,127520,30.000000000000004,Supervisory
580,-112230,30.000000000000004,Supervisory
581,-71370,30.000000000000004,Supervisory
582,58560,30.000000000000004,Supervisory
583,38660,30.000000000000004,Supervisory
584,7600,30.000000000000004,Supervisory
585,-71370,30.000000000000004,Supervisory
586,188470,30.000000000000004,Supervisory
587,6870,30.000000000000004,Supervisory
588,-61330,30.000000000000004,Supervisory
589,-71370,30.000000000000004,Supervisory
590,48540,30.000000000000004,Supervisory
591,-1330,30.000000000000004,Supervisory
592,-161290,30.000000000000004,Supervisory
593,-51490,30.000000000000004,Supervisory
594,138570,30.000000000000004,Supervisory
595,128440,30.000000000000004,Supervisory
596,78630,30.000000000000004,Supervisory
597,-71360,30.000000000000004,Supervisory
598,88710,30.000000000000004,Supervisory
599,57700,30.000000000000004,Supervisory
600,-41390,40.0,Supervisory
601,-141300,40.0,Supervisory
602,-32120,40.0,Supervisory
603,-131390,40.0,Supervisory
604,-62260,40.0,Supervisory
605,148510,40.0,Supervisory
606,108490,40.0,Supervisory
607,8630,40.0,Supervisory
608,-122170,40.0,Supervisory
609,58580,40.0,Supervisory
610,-141260,40.0,Supervisory
611,168550,40.0,Supervisory
612,108570,40.0,Supervisory
613,-11380,40.0,Supervisory
614,-101330,40.0,Supervisory
615,-52350,40.0,Supervisory
616,-61430,40.0,Supervisory
617,8540,40.0,Supervisory
618,88600,40.0,Supervisory
619,58630,40.0,Supervisory
620,27770,40.0,Supervisory
621,-131300,40.0,Supervisory
622,38580,40.0,Supervisory
623,-1430,40.0,Supervisory
624,18510,40.0,Supervisory
625,47510,40.0,Supervisory
626,8590,40.0,Supervisory
627,8580,40.0,Supervisory
628,16880,40.0,Supervisory
629,108480,40.0,Supervisory
630,-81350,40.0,Supervisory
631,148460,40.0,Supervisory
632,-91250,40.0,Supervisory
633,8460,40.0,Supervisory
634,86670,40.0,Supervisory
635,-1410,40.0,Supervisory
636,-141320,40.0,Supervisory
637,-121350,40.0,Supervisory
638,-162120,40.0,Supervisory
639,38600,40.0,Supervisory
640,-51340,40.0,Supervisory
641,-41340,40.0,Supervisory
642,78590,40.0,Supervisory
643,-72180,40.0,Supervisory
644,78600,40.0,Supervisory
645,58600,40.0,Supervisory
646,8390,40.0,Supervisory
647,-32190,40.0,Supervisory
648,-1330,40.0,Supervisory
649,-22280,40.0,Supervisory
650,98540,50.0,Supervisory
651,-141380,50.0,Supervisory
652,28490,50.0,Supervisory
653,-111490,50.0,Supervisory
654,57820,50.0,Supervisory
655,128630,50.0,Supervisory
656,8530,50.0,Supervisory
657,-21400,50.0,Supervisory
658,-31290,50.0,Supervisory
659,-51380,50.0,Supervisory
660,58570,50.0,Supervisory
661,-22370,50.0,Supervisory
662,-31440,50.0,Supervisory
663,-121360,50.0,Supervisory
664,38670,50.0,Supervisory
665,97580,50.0,Supervisory
666,86850,50.0,Supervisory
667,48560,50.0,Supervisory
668,-31470,50.0,Supervisory
669,18640,50.0,Supervisory
670,-112150,50.0,Supervisory
671,-112160,50.0,Supervisory
672,7740,50.0,Supervisory
673,98530,50.0,Supervisory
674,38560,50.0,Supervisory
675,-102220,50.0,Supervisory
676,-91230,50.0,Supervisory
677,-122250,50.0,Supervisory
678,-2390,50.0,Supervisory
679,-32440,50.0,Supervisory
680,48650,50.0,Supervisory
681,-24110,50.0,Supervisory
682,-41380,50.0,Supervisory
683,17710,50.0,Supervisory
684,28560,50.0,Supervisory
685,17660,50.0,Supervisory
686,98450,50.0,Supervisory
687,-51250,50.0,Supervisory
688,-71410,50.0,Supervisory
689,67770,50.0,Supervisory
690,57750,50.0,Supervisory
691,-71290,50.0,Supervisory
692,117590,50.0,Supervisory
693,-133060,50.0,Supervisory
694,-22250,50.0,Supervisory
695,87700,50.0,Supervisory
696,-21490,50.0,Supervisory
697,-31290,50.0,Supervisory
698,-3280,50.0,Supervisory
699,-101310,50.0,Supervisory
700,38630,60.0,Supervisory
701,8630,60.0,Supervisory
702,46670,60.0,Supervisory
703,38560,60.0,Supervisory
704,-2310,60.0,Supervisory
705,-11550,60.0,Supervisory
706,-131260,60.0,Supervisory
707,-1360,60.0,Supervisory
708,-31450,60.0,Supervisory
709,-111220,60.0,Supervisory
710,7650,60.0,Supervisory
711,-42370,60.0,Supervisory
712,-161440,60.0,Supervisory
713,-82290,60.0,Supervisory
714,-112200,60.0,Supervisory
715,-71410,60.0,Supervisory
716,-91410,60.0,Supervisory
717,-72350,60.0,Supervisory
718,-1530,60.0,Supervisory
719,-61320,60.0,Supervisory
720,-121330,60.0,Supervisory
721,136740,60.0,Supervisory
722,-141290,60.0,Supervisory
723,68430,60.0,Supervisory
724,46830,60.0,Supervisory
725,38550,60.0,Supervisory
726,-51420,60.0,Supervisory
727,-41350,60.0,Supervisory
728,-61420,60.0,Supervisory
729,-1380,60.0,Supervisory
730,-51470,60.0,Supervisory
731,7610,60.0,Supervisory
732,-31430,60.0,Supervisory
733,-61280,60.0,Supervisory
734,148500,60.0,Supervisory
735,-141330,60.0,Supervisory
736,-1350,60.0,Supervisory
737,-81340,60.0,Supervisory
738,38560,60.0,Supervisory
739,38650,60.0,Supervisory
740,8500,60.0,Supervisory
741,28670,60.0,Supervisory
742,-81330,60.0,Supervisory
743,78460,60.0,Supervisory
744,-141310,60.0,Supervisory
745,28630,60.0,Supervisory
746,-31270,60.0,Supervisory
747,37660,60.0,Supervisory
748,-21360,60.0,Supervisory
749,8650,60.0,Supervisory
750,18640,70.0,Supervisory
751,-61380,70.0,Supervisory
752,-61340,70.0,Supervisory
753,-91300,70.0,Supervisory
754,-102260,70.0,Supervisory
755,88690,70.0,Supervisory
756,-31420,70.0,Supervisory
757,118570,70.0,Supervisory
758,57770,70.0,Supervisory
759,17810,70.0,Supervisory
760,56690,70.0,Supervisory
761,-111520,70.0,Supervisory
762,8620,70.0,Supervisory
763,-11380,70.0,Supervisory
764,38550,70.0,Supervisory
765,-41580,70.0,Supervisory
766,-61470,70.0,Supervisory
767,-192120,70.0,Supervisory
768,-22460,70.0,Supervisory
769,-82270,70.0,Supervisory
770,-1450,70.0,Supervisory
771,-32220,70.0,Supervisory
772,-2240,70.0,Supervisory
773,28710,70.0,Supervisory
774,17610,70.0,Supervisory
775,17800,70.0,Supervisory
776,-1360,70.0,Supervisory
777,78490,70.0,Supervisory
778,58520,70.0,Supervisory
779,-61360,70.0,Supervisory
780,18420,70.0,Supervisory
781,7630,70.0,Supervisory
782,-21370,70.0,Supervisory
783,-91470,70.0,Supervisory
784,-22360,70.0,Supervisory
785,8570,70.0,Supervisory
786,-11240,70.0,Supervisory
787,-11420,70.0,Supervisory
788,-11550,70.0,Supervisory
789,-82280,70.0,Supervisory
790,8710,70.0,Supervisory
791,88580,70.0,Supervisory
792,28620,70.0,Supervisory
793,18560,70.0,Supervisory
794,-71400,70.0,Supervisory
795,-11420,70.0,Supervisory
796,-31360,70.0,Supervisory
797,-82210,70.0,Supervisory
